Year;Month;Day;Hour;Minute;Wind Speed daily mean;Wind Direction daily mean;Wind Speed daily max;Wind Speed daily min
2006;08;18;00;00;7.58;217.40;18.11;1.29
2006;08;19;00;00;6.15;205.59;13.59;2.48
2006;08;20;00;00;11.18;241.54;22.25;3.69
2006;08;21;00;00;11.32;250.45;18.39;5.91
2006;08;22;00;00;7.42;260.24;13.79;1.00
2006;08;23;00;00;2.42;131.75;3.83;0.57
2006;08;24;00;00;10.93;216.07;20.38;3.26
2006;08;25;00;00;12.85;249.98;20.96;4.82
2006;08;26;00;00;9.44;225.60;19.38;2.90
2006;08;27;00;00;10.27;249.76;13.64;5.35
2006;08;28;00;00;12.23;237.08;23.23;4.34
2006;08;29;00;00;13.84;255.18;23.61;6.05
2006;08;30;00;00;11.50;258.23;17.33;6.24
2006;08;31;00;00;3.26;222.39;5.66;0.81
2006;09;01;00;00;3.24;167.27;4.77;1.70
2006;09;02;00;00;9.99;218.57;21.55;4.23
2006;09;03;00;00;11.65;234.01;21.78;5.11
2006;09;04;00;00;9.46;262.80;16.65;2.19
2006;09;05;00;00;3.79;77.67;7.54;0.74
2006;09;06;00;00;3.64;109.82;5.15;2.57
2006;09;07;00;00;7.14;234.86;14.40;3.26
2006;09;08;00;00;13.17;63.35;20.61;8.91
2006;09;09;00;00;6.87;77.59;10.16;4.57
2006;09;10;00;00;5.91;172.68;13.53;3.12
2006;09;11;00;00;2.97;199.16;5.59;0.93
2006;09;12;00;00;3.02;174.86;6.70;0.18
2006;09;13;00;00;4.10;112.08;6.72;1.49
2006;09;14;00;00;3.60;188.45;5.05;1.49
2006;09;15;00;00;4.09;177.53;7.33;1.41
2006;09;16;00;00;4.82;273.78;9.96;1.31
2006;09;17;00;00;8.37;258.52;16.38;5.30
2006;09;18;00;00;9.66;270.18;15.63;4.53
2006;09;19;00;00;6.04;247.33;11.60;1.49
2006;09;20;00;00;3.00;109.35;4.13;1.79
2006;09;21;00;00;4.53;110.41;5.20;3.51
2006;09;22;00;00;3.97;97.75;5.60;1.13
2006;09;23;00;00;4.20;115.36;7.88;2.28
2006;09;24;00;00;5.06;184.52;9.87;2.43
2006;09;25;00;00;7.04;275.96;9.91;3.53
2006;09;26;00;00;6.56;292.21;8.36;5.30
2006;09;27;00;00;4.26;159.14;5.84;2.71
2006;09;28;00;00;2.36;95.46;3.49;0.85
2006;09;29;00;00;3.84;186.19;8.00;0.79
2006;09;30;00;00;4.54;192.89;8.39;2.69
2006;10;01;00;00;5.59;186.74;10.48;3.60
2006;10;02;00;00;7.26;217.31;13.72;1.56
2006;10;03;00;00;10.38;201.36;24.44;2.28
2006;10;04;00;00;8.11;258.81;13.59;3.42
2006;10;05;00;00;7.75;250.62;13.42;4.70
2006;10;06;00;00;8.25;210.93;15.14;3.47
2006;10;07;00;00;12.64;252.05;23.32;1.33
2006;10;08;00;00;4.10;96.56;6.59;1.70
2006;10;09;00;00;3.78;164.59;5.43;1.87
2006;10;10;00;00;3.23;76.09;5.01;2.21
2006;10;11;00;00;2.60;194.44;4.15;0.84
2006;10;12;00;00;5.63;268.07;8.91;3.46
2006;10;13;00;00;5.54;32.09;11.24;2.79
2006;10;14;00;00;5.92;54.15;11.35;3.24
2006;10;15;00;00;4.40;75.72;8.03;3.18
2006;10;16;00;00;4.88;88.90;9.84;2.63
2006;10;17;00;00;3.63;144.54;4.96;1.33
2006;10;18;00;00;3.48;130.60;4.68;0.89
2006;10;19;00;00;3.43;171.42;5.77;0.74
2006;10;20;00;00;4.95;188.94;10.54;1.70
2006;10;21;00;00;5.99;185.67;11.95;3.13
2006;10;22;00;00;4.66;145.33;5.73;3.66
2006;10;23;00;00;4.38;141.09;5.93;3.02
2006;10;24;00;00;18.88;225.93;38.15;3.36
2006;10;25;00;00;5.39;105.49;7.85;4.05
2006;10;26;00;00;4.70;142.52;6.32;2.68
2006;10;27;00;00;6.56;220.41;15.12;2.78
2006;10;28;00;00;6.12;240.84;18.69;2.53
2006;10;29;00;00;7.37;259.38;14.39;3.43
2006;10;30;00;00;4.29;67.34;5.47;3.18
2006;10;31;00;00;11.96;218.43;23.78;3.23
2006;11;01;00;00;16.99;294.37;22.07;5.74
2006;11;02;00;00;3.82;250.54;8.57;0.35
2006;11;03;00;00;4.28;186.79;6.79;1.81
2006;11;04;00;00;2.86;243.57;4.38;0.93
2006;11;05;00;00;5.09;256.47;7.56;3.62
2006;11;06;00;00;2.34;188.74;3.66;0.35
2006;11;07;00;00;3.33;150.11;4.89;1.72
2006;11;08;00;00;9.33;215.45;19.66;4.10
2006;11;09;00;00;9.48;277.94;13.37;4.55
2006;11;10;00;00;5.18;92.73;7.59;3.89
2006;11;11;00;00;11.96;225.91;23.11;3.83
2006;11;12;00;00;24.76;267.00;29.71;15.16
2006;11;13;00;00;15.70;241.49;23.63;11.79
2006;11;14;00;00;8.66;229.91;12.06;4.34
2006;11;15;00;00;4.56;133.77;6.14;3.05
2006;11;16;00;00;5.73;127.49;7.05;3.81
2006;11;17;00;00;2.58;136.57;5.02;0.35
2006;11;18;00;00;6.21;221.37;15.08;1.96
2006;11;19;00;00;7.06;181.76;12.60;3.42
2006;11;20;00;00;6.68;222.23;8.52;5.01
2006;11;21;00;00;11.58;217.52;23.12;7.37
2006;11;22;00;00;9.06;222.14;16.44;4.10
2006;11;23;00;00;8.85;193.00;15.23;5.35
2006;11;24;00;00;6.45;127.44;8.16;4.96
2006;11;25;00;00;5.56;131.48;7.10;3.11
2006;11;26;00;00;3.69;131.71;5.47;0.53
2006;11;27;00;00;3.88;134.59;5.64;0.59
2006;11;28;00;00;4.06;170.23;6.35;0.18
2006;11;29;00;00;5.54;244.19;7.75;2.81
2006;11;30;00;00;5.67;76.45;8.59;2.98
2006;12;01;00;00;3.84;154.31;4.80;1.79
2006;12;02;00;00;4.64;150.88;5.50;3.60
2006;12;03;00;00;13.09;193.21;27.68;4.41
2006;12;04;00;00;20.18;236.08;28.61;11.37
2006;12;05;00;00;12.00;211.71;16.96;4.46
2006;12;06;00;00;8.16;218.02;17.29;4.20
2006;12;07;00;00;8.25;203.30;15.23;5.31
2006;12;08;00;00;7.65;193.94;14.53;3.13
2006;12;09;00;00;8.05;264.54;10.59;4.84
2006;12;10;00;00;4.15;264.01;8.74;1.21
2006;12;11;00;00;6.29;217.24;10.42;2.66
2006;12;12;00;00;7.61;261.61;13.41;3.55
2006;12;13;00;00;4.31;208.84;6.76;2.01
2006;12;14;00;00;2.66;154.26;3.74;1.00
2006;12;15;00;00;4.69;161.95;5.95;3.34
2006;12;16;00;00;7.36;187.73;10.06;5.55
2006;12;17;00;00;5.04;296.47;6.76;1.87
2006;12;18;00;00;7.59;123.20;15.01;2.99
2006;12;19;00;00;23.71;63.70;38.51;15.53
2006;12;20;00;00;11.18;56.73;14.97;8.15
2006;12;21;00;00;11.26;54.62;15.60;9.40
2006;12;22;00;00;8.40;60.60;11.63;4.66
2006;12;23;00;00;4.74;74.45;6.38;3.53
2006;12;24;00;00;3.30;74.76;5.10;1.92
2006;12;25;00;00;4.89;64.45;8.44;3.19
2006;12;26;00;00;3.87;100.78;4.59;3.18
2006;12;27;00;00;3.57;179.43;4.68;2.34
2006;12;28;00;00;4.56;202.50;5.95;3.16
2006;12;29;00;00;4.04;137.16;6.00;2.48
2006;12;30;00;00;7.80;169.97;10.19;6.24
2006;12;31;00;00;13.15;226.26;22.37;8.76
2007;01;01;00;00;23.35;239.68;43.51;6.77
2007;01;02;00;00;24.98;258.73;43.97;8.76
2007;01;03;00;00;11.00;240.57;15.93;5.60
2007;01;04;00;00;16.04;238.05;24.07;6.93
2007;01;05;00;00;15.78;247.00;22.47;10.31
2007;01;06;00;00;8.86;207.34;9.97;7.87
2007;01;07;00;00;9.88;226.78;13.68;4.56
2007;01;08;00;00;14.29;219.97;27.34;7.45
2007;01;09;00;00;10.62;219.57;18.15;3.83
2007;01;10;00;00;9.57;200.38;16.74;3.16
2007;01;11;00;00;26.94;246.07;40.84;13.63
2007;01;12;00;00;20.76;248.84;35.71;11.79
2007;01;13;00;00;7.61;234.20;11.65;4.15
2007;01;14;00;00;6.76;201.89;12.31;0.88
2007;01;15;00;00;2.80;130.85;4.23;1.50
2007;01;16;00;00;4.69;190.24;10.76;1.56
2007;01;17;00;00;13.11;224.33;23.20;5.14
2007;01;18;00;00;29.51;233.80;41.20;17.25
2007;01;19;00;00;32.08;255.33;45.03;13.58
2007;01;20;00;00;19.79;244.09;27.03;13.58
2007;01;21;00;00;20.35;254.25;31.64;6.19
2007;01;22;00;00;7.53;125.05;16.24;3.13
2007;01;23;00;00;25.63;47.54;39.07;16.47
2007;01;24;00;00;10.06;251.00;14.52;5.17
2007;01;25;00;00;17.78;51.04;28.92;8.96
2007;01;26;00;00;6.46;181.33;12.40;1.96
2007;01;27;00;00;11.93;243.13;15.25;9.05
2007;01;28;00;00;13.23;242.13;18.77;8.12
2007;01;29;00;00;6.27;194.98;12.20;0.24
2007;01;30;00;00;3.53;78.52;6.21;1.85
2007;01;31;00;00;4.30;216.84;6.56;2.00
2007;02;01;00;00;5.02;174.81;6.90;2.77
2007;02;02;00;00;1.85;85.98;3.25;0.59
2007;02;03;00;00;12.30;57.27;24.45;2.28
2007;02;04;00;00;8.96;91.25;12.43;4.00
2007;02;05;00;00;11.20;229.85;21.12;4.15
2007;02;06;00;00;6.35;256.78;8.77;3.53
2007;02;07;00;00;6.44;219.08;10.37;4.59
2007;02;08;00;00;12.11;216.00;24.87;5.60
2007;02;09;00;00;4.12;185.96;9.46;0.81
2007;02;10;00;00;10.79;205.69;16.15;7.17
2007;02;11;00;00;20.10;216.80;32.11;8.31
2007;02;12;00;00;22.76;221.12;38.73;8.10
2007;02;13;00;00;28.85;244.02;39.18;6.13
2007;02;14;00;00;8.23;157.66;12.49;6.00
2007;02;15;00;00;7.94;208.61;14.98;2.92
2007;02;16;00;00;8.17;97.41;9.56;6.33
2007;02;17;00;00;5.00;102.93;7.79;2.71
2007;02;18;00;00;3.52;211.58;6.26;0.53
2007;02;19;00;00;2.81;202.46;4.48;0.86
2007;02;20;00;00;2.56;122.36;4.23;0.79
2007;02;21;00;00;6.65;200.84;16.00;2.56
2007;02;22;00;00;3.88;164.79;7.15;2.56
2007;02;23;00;00;5.51;186.16;9.46;3.69
2007;02;24;00;00;15.32;202.44;27.49;4.77
2007;02;25;00;00;19.27;228.76;27.37;9.97
2007;02;26;00;00;20.47;262.75;26.08;13.93
2007;02;27;00;00;16.47;244.52;22.04;10.20
2007;02;28;00;00;25.19;243.92;33.67;14.33
2007;03;01;00;00;29.13;234.45;45.76;13.88
2007;03;02;00;00;14.89;240.83;28.29;4.20
2007;03;03;00;00;23.10;231.25;44.92;7.58
2007;03;04;00;00;6.39;128.67;10.38;4.20
2007;03;05;00;00;11.64;199.28;21.71;3.60
2007;03;06;00;00;6.42;178.04;14.78;3.62
2007;03;07;00;00;7.15;171.46;13.28;1.21
2007;03;08;00;00;6.08;261.05;10.19;0.84
2007;03;09;00;00;9.35;242.66;17.62;1.29
2007;03;10;00;00;8.61;186.52;18.95;2.18
2007;03;11;00;00;8.72;82.86;22.13;2.92
2007;03;12;00;00;2.90;155.60;4.86;0.93
2007;03;13;00;00;2.66;226.03;4.61;0.18
2007;03;14;00;00;7.02;70.13;16.21;1.41
2007;03;15;00;00;2.66;137.92;5.19;0.89
2007;03;16;00;00;3.45;258.69;6.39;1.14
2007;03;17;00;00;14.36;272.79;22.65;5.04
2007;03;18;00;00;23.51;249.52;39.21;10.61
2007;03;19;00;00;22.27;266.45;29.63;14.14
2007;03;20;00;00;12.19;253.36;19.40;7.33
2007;03;21;00;00;10.49;310.94;14.85;6.69
2007;03;22;00;00;20.65;263.62;35.71;7.65
2007;03;23;00;00;21.03;232.83;38.04;3.49
2007;03;24;00;00;2.21;185.71;4.99;0.43
2007;03;25;00;00;6.00;78.25;12.06;2.52
2007;03;26;00;00;4.62;80.49;7.80;2.56
2007;03;27;00;00;3.83;133.53;5.03;1.96
2007;03;28;00;00;3.94;220.04;6.17;2.15
2007;03;29;00;00;10.94;220.25;20.93;3.63
2007;03;30;00;00;7.68;174.72;13.70;5.37
2007;03;31;00;00;11.01;160.61;14.99;4.87
2007;04;01;00;00;5.86;95.34;14.92;0.59
2007;04;02;00;00;4.12;76.81;5.73;2.02
2007;04;03;00;00;6.25;67.88;14.00;1.17
2007;04;04;00;00;18.22;49.27;29.27;10.85
2007;04;05;00;00;9.52;49.29;15.89;4.08
2007;04;06;00;00;7.50;61.69;15.36;2.21
2007;04;07;00;00;5.63;152.72;10.87;0.86
2007;04;08;00;00;10.30;60.94;18.21;3.66
2007;04;09;00;00;6.23;225.96;13.77;1.60
2007;04;10;00;00;4.53;162.92;8.00;1.00
2007;04;11;00;00;8.93;70.30;16.72;4.33
2007;04;12;00;00;3.11;141.17;4.54;0.53
2007;04;13;00;00;4.70;98.71;7.22;1.60
2007;04;14;00;00;4.95;102.21;10.05;2.63
2007;04;15;00;00;5.05;85.82;10.33;0.85
2007;04;16;00;00;6.25;71.37;13.68;2.51
2007;04;17;00;00;3.57;234.71;6.39;0.79
2007;04;18;00;00;8.12;101.42;11.22;3.21
2007;04;19;00;00;5.04;97.86;6.31;2.74
2007;04;20;00;00;6.73;47.56;11.99;2.44
2007;04;21;00;00;4.40;118.21;6.06;2.52
2007;04;22;00;00;3.07;206.74;5.90;0.57
2007;04;23;00;00;5.28;233.74;9.24;2.12
2007;04;24;00;00;5.00;208.36;8.91;2.21
2007;04;25;00;00;6.01;84.88;10.40;1.87
2007;04;26;00;00;3.77;113.76;6.40;0.43
2007;04;27;00;00;4.36;245.17;7.22;2.78
2007;04;28;00;00;4.23;293.25;5.58;3.11
2007;04;29;00;00;3.91;169.37;6.22;1.70
2007;04;30;00;00;11.51;66.02;20.27;4.66
2007;05;01;00;00;10.85;72.13;19.67;4.61
2007;05;02;00;00;10.70;133.04;18.45;3.53
2007;05;03;00;00;4.52;239.76;6.84;2.79
2007;05;04;00;00;5.81;94.36;13.52;0.66
2007;05;05;00;00;7.34;321.92;9.59;4.90
2007;05;06;00;00;5.80;281.83;8.86;2.35
2007;05;07;00;00;17.58;238.59;27.49;4.46
2007;05;08;00;00;27.01;251.57;31.47;18.75
2007;05;09;00;00;25.21;254.46;34.31;11.42
2007;05;10;00;00;15.46;237.00;24.66;9.16
2007;05;11;00;00;19.90;248.16;34.62;7.15
2007;05;12;00;00;18.85;241.39;29.80;3.46
2007;05;13;00;00;6.91;162.96;11.31;3.83
2007;05;14;00;00;9.57;252.36;23.02;1.56
2007;05;15;00;00;11.18;233.12;18.99;3.69
2007;05;16;00;00;12.16;216.19;19.38;4.15
2007;05;17;00;00;10.72;256.06;15.98;5.20
2007;05;18;00;00;3.75;240.36;7.01;1.21
2007;05;19;00;00;4.09;168.37;6.09;1.39
2007;05;20;00;00;4.03;179.06;9.22;1.50
2007;05;21;00;00;4.23;187.89;9.56;1.00
2007;05;22;00;00;2.96;163.11;4.40;1.12
2007;05;23;00;00;7.44;64.80;15.56;1.84
2007;05;24;00;00;3.08;156.83;5.14;1.26
2007;05;25;00;00;6.49;197.54;16.56;2.43
2007;05;26;00;00;5.32;191.05;16.26;0.43
2007;05;27;00;00;8.32;257.90;18.02;1.78
2007;05;28;00;00;10.49;259.06;20.32;3.55
2007;05;29;00;00;18.52;254.76;27.73;6.90
2007;05;30;00;00;5.31;188.63;10.98;1.41
2007;05;31;00;00;3.86;182.65;5.90;1.56
2007;06;01;00;00;9.57;260.76;16.38;4.37
2007;06;02;00;00;5.60;173.26;9.08;2.98
2007;06;03;00;00;7.00;32.61;12.14;3.12
2007;06;04;00;00;4.87;35.89;8.54;0.64
2007;06;05;00;00;6.72;41.89;13.59;1.46
2007;06;06;00;00;7.70;38.13;17.01;1.78
2007;06;07;00;00;3.23;260.51;6.00;0.51
2007;06;08;00;00;4.85;266.39;6.40;4.05
2007;06;09;00;00;2.76;201.17;5.30;1.17
2007;06;10;00;00;2.89;208.15;6.61;0.81
2007;06;11;00;00;5.06;260.83;9.60;1.00
2007;06;12;00;00;7.13;255.68;12.94;4.06
2007;06;13;00;00;3.17;235.67;4.19;1.14
2007;06;14;00;00;6.44;189.04;12.65;0.18
2007;06;15;00;00;8.45;207.64;16.65;2.77
2007;06;16;00;00;10.96;226.88;20.08;3.46
2007;06;17;00;00;3.92;167.61;6.18;2.56
2007;06;18;00;00;7.67;227.11;11.92;1.21
2007;06;19;00;00;6.81;88.61;13.27;3.23
2007;06;20;00;00;6.44;205.80;15.75;1.99
2007;06;21;00;00;6.64;260.16;13.92;0.53
2007;06;22;00;00;7.57;213.90;16.43;1.14
2007;06;23;00;00;15.89;244.97;24.19;3.63
2007;06;24;00;00;4.30;168.28;8.28;1.49
2007;06;25;00;00;13.05;221.47;22.83;2.66
2007;06;26;00;00;24.73;248.56;36.55;11.49
2007;06;27;00;00;16.30;257.88;23.03;9.91
2007;06;28;00;00;15.86;254.09;23.04;4.30
2007;06;29;00;00;10.83;234.99;21.68;3.13
2007;06;30;00;00;7.09;227.20;12.58;1.65
2007;07;01;00;00;6.41;200.93;14.36;2.92
2007;07;02;00;00;11.63;247.28;22.38;3.34
2007;07;03;00;00;10.40;230.97;19.22;5.56
2007;07;04;00;00;25.10;255.05;29.27;19.39
2007;07;05;00;00;22.13;250.91;30.25;10.83
2007;07;06;00;00;18.95;246.37;32.05;10.21
2007;07;07;00;00;7.53;246.32;12.98;1.18
2007;07;08;00;00;3.18;136.20;7.17;1.54
2007;07;09;00;00;12.36;267.42;18.13;5.93
2007;07;10;00;00;12.77;253.44;18.21;6.81
2007;07;11;00;00;10.90;240.94;17.18;6.12
2007;07;12;00;00;12.85;251.41;21.01;5.11
2007;07;13;00;00;3.06;167.08;4.63;1.39
2007;07;14;00;00;5.10;173.62;9.03;1.56
2007;07;15;00;00;3.77;191.88;6.85;0.86
2007;07;16;00;00;5.78;154.07;11.30;1.26
2007;07;17;00;00;4.99;160.93;6.79;1.70
2007;07;18;00;00;3.64;153.35;6.99;0.43
2007;07;19;00;00;4.65;135.17;7.60;2.98
2007;07;20;00;00;8.30;211.76;19.00;1.72
2007;07;21;00;00;4.68;212.24;7.04;3.01
2007;07;22;00;00;7.25;226.21;17.97;1.12
2007;07;23;00;00;8.64;159.67;25.35;0.51
2007;07;24;00;00;15.98;247.04;26.93;6.46
2007;07;25;00;00;4.17;225.38;6.99;0.43
2007;07;26;00;00;6.46;210.53;12.20;2.69
2007;07;27;00;00;13.20;252.90;22.07;4.00
2007;07;28;00;00;13.37;246.75;26.45;3.86
2007;07;29;00;00;17.62;254.52;29.98;5.84
2007;07;30;00;00;6.44;302.10;12.26;0.88
2007;07;31;00;00;5.94;75.17;10.78;0.88
2007;08;01;00;00;5.74;95.30;8.65;3.82
2007;08;02;00;00;12.09;226.98;28.18;2.78
2007;08;03;00;00;6.24;218.77;9.82;2.66
2007;08;04;00;00;6.61;74.79;12.55;2.18
2007;08;05;00;00;5.46;93.96;6.57;2.85
2007;08;06;00;00;8.55;214.63;19.75;3.26
2007;08;07;00;00;8.05;296.27;11.13;3.86
2007;08;08;00;00;6.18;301.96;10.68;2.54
2007;08;09;00;00;14.95;251.58;20.96;8.64
2007;08;10;00;00;6.34;244.39;8.30;3.66
2007;08;11;00;00;3.20;162.26;4.27;2.18
2007;08;12;00;00;3.49;210.34;6.23;0.74
2007;08;13;00;00;4.66;217.59;9.07;1.21
2007;08;14;00;00;4.17;153.89;9.09;0.85
2007;08;15;00;00;7.34;182.47;14.13;4.38
2007;08;16;00;00;10.32;251.75;16.41;3.63
2007;08;17;00;00;8.80;260.46;15.67;2.52
2007;08;18;00;00;2.94;97.58;6.81;0.57
2007;08;19;00;00;7.86;227.40;14.37;3.01
2007;08;20;00;00;9.01;244.72;15.82;0.24
2007;08;21;00;00;6.10;157.14;9.40;2.56
2007;08;22;00;00;8.56;201.94;18.47;2.12
2007;08;23;00;00;3.72;195.85;6.60;0.84
2007;08;24;00;00;3.45;115.69;6.11;0.43
2007;08;25;00;00;2.65;65.61;4.30;1.17
2007;08;26;00;00;3.08;203.86;5.45;0.89
2007;08;27;00;00;4.54;192.64;7.62;1.58
2007;08;28;00;00;5.14;52.37;6.40;3.89
2007;08;29;00;00;6.47;56.65;8.66;3.42
2007;08;30;00;00;7.80;152.24;10.30;3.93
2007;08;31;00;00;5.35;255.83;8.97;0.86
2007;09;01;00;00;6.86;269.58;10.23;1.00
2007;09;02;00;00;3.19;247.85;5.78;1.21
2007;09;03;00;00;12.42;267.41;24.07;5.78
2007;09;04;00;00;6.73;328.60;11.43;1.39
2007;09;05;00;00;5.31;177.35;9.40;1.21
2007;09;06;00;00;4.33;192.79;8.66;0.23
2007;09;07;00;00;5.74;137.65;11.87;1.21
2007;09;08;00;00;5.88;25.37;10.08;3.77
2007;09;09;00;00;4.91;169.69;8.40;2.15
2007;09;10;00;00;11.80;246.87;22.31;0.43
2007;09;11;00;00;6.46;217.72;10.77;4.66
2007;09;12;00;00;9.47;57.67;17.00;3.24
2007;09;13;00;00;4.49;86.84;6.59;2.21
2007;09;14;00;00;8.55;223.60;18.15;3.81
2007;09;15;00;00;4.96;141.11;8.02;1.54
2007;09;16;00;00;4.82;198.53;10.74;2.10
2007;09;17;00;00;8.37;203.50;17.79;3.86
2007;09;18;00;00;11.35;255.06;20.29;2.23
2007;09;19;00;00;2.49;267.63;6.02;0.66
2007;09;20;00;00;2.64;190.96;4.21;0.74
2007;09;21;00;00;3.42;160.50;4.46;1.91
2007;09;22;00;00;4.49;215.88;7.98;0.57
2007;09;23;00;00;3.26;205.43;4.99;1.00
2007;09;24;00;00;6.85;218.56;18.62;1.96
2007;09;25;00;00;9.14;265.35;18.60;2.66
2007;09;26;00;00;2.30;209.62;5.20;0.66
2007;09;27;00;00;6.48;274.11;8.68;4.55
2007;09;28;00;00;11.20;221.26;17.31;5.01
2007;09;29;00;00;10.87;228.87;17.66;3.12
2007;09;30;00;00;3.93;145.21;5.39;3.18
2007;10;01;00;00;3.12;134.75;4.23;1.14
2007;10;02;00;00;3.87;165.60;5.87;1.81
2007;10;03;00;00;2.53;137.15;4.48;0.74
2007;10;04;00;00;4.37;202.75;11.23;0.86
2007;10;05;00;00;6.37;67.93;11.45;1.81
2007;10;06;00;00;6.85;56.90;10.11;4.16
2007;10;07;00;00;2.38;166.37;3.87;0.84
2007;10;08;00;00;2.89;256.36;6.31;0.35
2007;10;09;00;00;2.60;253.79;6.99;0.43
2007;10;10;00;00;5.56;76.62;10.48;2.28
2007;10;11;00;00;6.63;52.77;13.61;2.34
2007;10;12;00;00;3.84;215.80;7.40;1.50
2007;10;13;00;00;9.86;61.64;20.66;4.30
2007;10;14;00;00;3.68;101.46;4.82;2.24
2007;10;15;00;00;4.92;186.71;9.21;3.04
2007;10;16;00;00;3.52;187.77;4.56;0.89
2007;10;17;00;00;11.19;219.98;21.66;3.83
2007;10;18;00;00;9.80;272.96;14.25;5.00
2007;10;19;00;00;6.84;16.98;9.80;5.00
2007;10;20;00;00;10.71;50.59;19.96;4.60
2007;10;21;00;00;4.76;144.38;10.06;0.51
2007;10;22;00;00;12.69;63.35;25.47;4.57
2007;10;23;00;00;11.49;50.12;18.29;5.63
2007;10;24;00;00;13.66;54.79;20.22;8.61
2007;10;25;00;00;6.53;56.13;9.37;4.60
2007;10;26;00;00;4.58;129.89;5.99;1.87
2007;10;27;00;00;2.43;275.70;4.30;0.66
2007;10;28;00;00;3.38;241.14;6.60;0.84
2007;10;29;00;00;6.01;229.20;12.58;3.13
2007;10;30;00;00;6.94;261.07;11.71;4.14
2007;10;31;00;00;10.20;40.89;17.85;6.07
2007;11;01;00;00;6.24;43.81;10.89;3.66
2007;11;02;00;00;4.65;56.54;8.70;2.21
2007;11;03;00;00;4.62;30.44;8.19;1.46
2007;11;04;00;00;8.13;33.24;12.00;5.00
2007;11;05;00;00;5.18;138.37;7.80;3.25
2007;11;06;00;00;10.34;265.59;14.00;5.25
2007;11;07;00;00;14.57;257.09;24.54;5.30
2007;11;08;00;00;11.88;243.44;21.28;7.46
2007;11;09;00;00;30.90;270.99;37.00;21.27
2007;11;10;00;00;25.52;252.04;32.85;13.11
2007;11;11;00;00;31.19;257.71;52.28;15.97
2007;11;12;00;00;14.24;281.36;20.29;10.59
2007;11;13;00;00;16.79;252.47;29.16;8.18
2007;11;14;00;00;12.37;302.24;20.10;9.02
2007;11;15;00;00;14.54;149.00;24.69;7.97
2007;11;16;00;00;12.82;58.58;22.53;6.29
2007;11;17;00;00;6.87;61.76;15.97;3.78
2007;11;18;00;00;6.07;106.23;7.98;4.21
2007;11;19;00;00;5.85;124.93;7.98;1.54
2007;11;20;00;00;7.35;114.31;10.30;5.52
2007;11;21;00;00;4.69;132.74;7.55;2.92
2007;11;22;00;00;3.03;123.38;5.23;0.53
2007;11;23;00;00;4.69;188.88;8.63;3.39
2007;11;24;00;00;9.48;90.58;12.40;4.77
2007;11;25;00;00;14.32;250.92;20.50;6.56
2007;11;26;00;00;15.56;270.23;18.94;7.89
2007;11;27;00;00;4.76;158.65;6.88;1.21
2007;11;28;00;00;4.28;103.42;5.96;1.92
2007;11;29;00;00;9.07;223.89;14.02;6.51
2007;11;30;00;00;9.97;239.08;15.47;7.01
2007;12;01;00;00;14.51;234.75;20.41;8.82
2007;12;02;00;00;28.80;231.91;53.04;17.34
2007;12;03;00;00;35.77;255.45;51.96;23.70
2007;12;04;00;00;22.46;258.48;39.66;11.51
2007;12;05;00;00;8.98;207.71;14.63;6.75
2007;12;06;00;00;18.39;237.02;31.06;13.73
2007;12;07;00;00;29.53;242.50;37.99;16.53
2007;12;08;00;00;20.11;242.39;29.25;14.97
2007;12;09;00;00;24.19;222.14;37.79;12.52
2007;12;10;00;00;27.92;250.77;41.68;15.55
2007;12;11;00;00;11.96;290.66;16.08;9.56
2007;12;12;00;00;8.82;147.01;10.26;7.10
2007;12;13;00;00;14.41;57.29;23.51;9.26
2007;12;14;00;00;9.36;61.48;12.43;5.96
2007;12;15;00;00;15.05;68.96;32.19;8.70
2007;12;16;00;00;14.94;63.87;17.91;9.72
2007;12;17;00;00;13.28;73.76;16.87;5.23
2007;12;18;00;00;5.21;77.19;7.95;3.20
2007;12;19;00;00;3.36;93.64;4.28;2.18
2007;12;20;00;00;3.47;117.25;4.82;2.08
2007;12;21;00;00;3.14;131.00;4.59;0.79
2007;12;22;00;00;3.37;170.41;5.07;1.02
2007;12;23;00;00;1.75;167.30;2.93;0.51
2007;12;24;00;00;2.06;137.07;4.39;0.24
2007;12;25;00;00;4.26;134.34;5.03;3.11
2007;12;26;00;00;5.14;239.01;6.67;2.92
2007;12;27;00;00;3.20;206.70;4.58;1.14
2007;12;28;00;00;4.20;162.76;6.45;3.17
2007;12;29;00;00;9.93;205.68;15.44;6.06
2007;12;30;00;00;8.61;247.29;11.49;6.55
2007;12;31;00;00;4.33;232.80;6.55;1.38
2008;01;01;00;00;5.22;157.71;11.57;0.00
2008;01;02;00;00;13.33;109.82;22.07;1.44
2008;01;03;00;00;16.01;114.98;24.02;3.24
2008;01;04;00;00;11.55;116.07;19.05;5.12
2008;01;05;00;00;14.19;186.98;25.01;6.62
2008;01;06;00;00;12.21;226.72;25.57;3.24
2008;01;07;00;00;17.14;223.51;37.12;5.40
2008;01;08;00;00;7.48;132.02;13.32;3.96
2008;01;09;00;00;8.31;151.43;11.09;6.21
2008;01;10;00;00;6.60;159.72;9.96;4.74
2008;01;11;00;00;15.10;123.56;23.47;6.64
2008;01;12;00;00;14.90;239.53;21.25;7.24
2008;01;13;00;00;10.17;132.10;17.41;2.55
2008;01;14;00;00;7.27;142.45;9.72;4.68
2008;01;15;00;00;14.41;172.00;22.70;6.92
